"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;
"Stat";"Partinico";;;;;;;;;;;;;;;
"Parm";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4";"6";"6";"6";"6";"6";"6";"6";"6"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"25/08/2015 02:00";"0.02668578";"80400000";"02:00";"0.0";"01:11";"2.10882319";"0.17171098";"720";"71.4971292";"80400000";"01:05";"58.6885509";"01:43";"79.9491063";"3.71818524";"720"
"25/08/2015 03:00";;;;;;;;;"68.98201275";"80400000";"02:54";"60.09033765";"02:20";"81.350913";"4.92186849";"720"
"25/08/2015 04:00";"0.71335573";"80400000";"03:52";"0.0";"03:57";"5.38921482";"1.12238989";"720";"64.60821465";"81400000";"03:34";"55.41768855";"03:59";"82.05181635";"4.7727981";"720"
"25/08/2015 05:00";"10.34299842";"80400000";"04:09";"0.0";"04:07";"38.66172984";"7.72380698";"720";;;;;;;;
"25/08/2015 06:00";"21.75146648";"80400000";"05:01";"11.48137262";"05:29";"59.98429648";"9.28673696";"720";"45.92472045";"80400000";"05:30";"23.49313995";"05:47";"57.45354615";"7.02186933";"720"
"25/08/2015 07:00";"13.01026901";"80400000";"06:29";"8.90392206";"06:04";"17.8078422";"1.91287378";"720";"43.443918";"80400000";"06:34";"32.332167";"06:00";"51.6384204";"3.39661917";"720"
"25/08/2015 08:00";"14.1040592";"80400000";"07:53";"9.13823574";"07:12";"19.68233832";"2.03286326";"720";"44.6153421";"80400000";"07:10";"36.75167055";"07:22";"52.56882855";"3.21435996";"720"
"25/08/2015 09:00";"16.96919502";"80400000";"08:04";"8.43529468";"08:23";"35.1470532";"4.957099";"720";"48.8358444";"80400000";"08:23";"36.9842676";"08:54";"58.38397425";"4.68428793";"720"
"25/08/2015 10:00";"15.26488794";"80400000";"09:44";"8.20098099";"09:09";"33.0382128";"4.16184658";"720";"55.1190969";"80400000";"09:19";"36.75167055";"09:44";"65.59474215";"5.30563667";"720"
"25/08/2015 11:00";"8.83557953";"80400000";"10:35";"4.21764638";"10:00";"15.46470532";"2.4123857";"720";"64.5874068";"80400000";"10:18";"52.3362315";"10:29";"75.36417735";"5.09130783";"720"
"25/08/2015 12:00";"12.59758866";"80400000";"11:00";"6.32647149";"11:38";"16.87058745";"1.7682329";"690";"61.8137184";"80400000";"11:09";"48.61453905";"11:37";"74.89894335";"5.78144417";"690"
"25/08/2015 13:00";"6.93601135";"80400000";"13:00";"2.81176426";"12:00";"13.12156844";"1.64934282";"720";"67.9883232";"80400000";"12:11";"50.7079923";"12:54";"80.48147205";"5.49354771";"720"
"25/08/2015 14:00";"4.14117021";"80400000";"13:51";"0.46862738";"13:06";"7.49803993";"1.27588907";"720";"71.2916442";"80400000";"13:50";"52.3362315";"13:51";"125.14174155";"5.52030465";"720"
"25/08/2015 15:00";"9.79301162";"80400000";"14:02";"2.10882319";"14:36";"30.69509504";"6.85542629";"720";"67.3324869";"80400000";"14:02";"43.0319904";"14:54";"78.15542175";"5.01815717";"720"
"25/08/2015 16:00";"8.2195293";"80400000";"15:13";"3.9833327";"15:30";"13.8245095";"1.68501883";"720";"68.7416751";"80400000";"15:57";"49.31235015";"15:07";"86.29661775";"6.20080314";"720"
"25/08/2015 17:00";"15.44257583";"80400000";"16:05";"6.79509695";"17:00";"25.07155888";"4.52526233";"720";"56.21493045";"80400000";"16:55";"42.7994133";"16:00";"71.64246495";"6.25829106";"720"
"25/08/2015 18:00";"23.011876";"80400000";"17:19";"17.8078422";"17:26";"28.82057024";"2.24995365";"720";"52.69255845";"80400000";"17:31";"46.0558518";"17:05";"58.6165713";"2.79296808";"720"
"25/08/2015 19:00";"23.6197964";"80400000";"18:47";"10.30980418";"18:31";"74.98036104";"8.90584553";"720";"47.57590215";"80400000";"18:34";"34.89081435";"18:45";"61.1752386";"5.49087242";"720"
"25/08/2015 20:00";"10.5343552";"80400000";"19:58";"2.81176426";"19:06";"35.85";"4.4726613";"720";"54.33695715";"80400000";"19:05";"41.63634825";"19:54";"62.33826375";"3.79822065";"720"
"25/08/2015 21:00";"5.66290615";"80400000";"20:25";"2.10882319";"20:50";"9.13823574";"1.65686272";"720";"55.18144065";"80400000";"20:46";"42.7994133";"20:25";"62.57088075";"3.41844447";"720"
"25/08/2015 22:00";"4.56716572";"80400000";"21:20";"1.40588213";"21:25";"8.20098099";"1.16392618";"720";"52.79366505";"80400000";"21:56";"37.2168447";"21:27";"59.5469994";"5.37771801";"720"
"25/08/2015 23:00";"8.83525449";"80400000";"22:05";"3.28039163";"22:48";"16.63627376";"3.0821765";"720";"39.53258085";"80400000";"22:45";"30.23871375";"22:49";"47.45149395";"3.25629287";"720"
"26/08/2015 00:00";"9.21113266";"80400000";"23:19";"5.15490305";"23:42";"14.05882319";"1.75340534";"720";"37.15226655";"80400000";"23:31";"28.8430716";"23:48";"44.1950355";"2.65266971";"720"
"26/08/2015 01:00";"5.78331818";"80400000";"00:43";"1.17156844";"00:03";"10.0754905";"1.82182434";"720";"43.5366456";"80400000";"00:31";"35.3560284";"00:36";"52.1036145";"3.71100923";"720"
"26/08/2015 02:00";"2.48209913";"80400000";"01:30";"0.23431369";"01:38";"7.26372624";"1.17746887";"720";"46.96239975";"80400000";"01:35";"36.51905355";"01:06";"53.4992367";"3.01623452";"720"
"26/08/2015 03:00";;;;;;;;;"48.128976";"80400000";"02:41";"36.75167055";"02:51";"60.01221345";"5.14049655";"720"
"26/08/2015 04:00";"3.84242021";"80400000";"03:54";"0.0";"03:26";"11.24705894";"2.37857962";"720";"42.6746859";"81400000";"03:26";"30.00609675";"04:00";"52.80144555";"4.79226132";"720"
"26/08/2015 05:00";"6.20378036";"80400000";"04:43";"1.17156844";"04:30";"13.35588213";"2.28059345";"720";;;;;;;;
"26/08/2015 06:00";"15.86010883";"80400000";"05:03";"5.15490305";"05:53";"34.4441064";"5.70884386";"720";"41.37248955";"80400000";"05:55";"24.10771965";"05:32";"53.13600705";"7.35878892";"720"
"26/08/2015 07:00";"20.36966408";"80400000";"06:23";"6.79509695";"06:36";"56.9382128";"10.48030678";"720";"46.89999615";"80400000";"06:35";"18.25706694";"06:54";"116.14313445";"9.50136506";"720"
"26/08/2015 08:00";"19.37513728";"80400000";"07:12";"6.32647149";"07:40";"36.08429648";"4.06527146";"720";"47.1006333";"80400000";"07:00";"32.65868865";"07:59";"58.08655965";"5.39706153";"720"
"26/08/2015 09:00";"15.42793182";"80400000";"08:24";"4.68627376";"08:30";"46.8627376";"6.69115681";"720";"60.54216525";"80400000";"08:30";"45.71013825";"08:40";"74.9634816";"6.78393366";"720"
"26/08/2015 10:00";"16.86408091";"80400000";"09:48";"11.48137262";"09:52";"33.27254752";"3.18099058";"720";"62.08765185";"80400000";"09:12";"45.9351942";"09:44";"77.88880995";"6.63334907";"720"
"26/08/2015 11:00";"17.4508393";"80400000";"10:05";"9.37254943";"10:43";"33.7411596";"4.25198208";"720";"70.057617";"80400000";"10:30";"34.6839129";"10:04";"80.81411835";"5.16226799";"720"
"26/08/2015 12:00";"12.36004943";"80400000";"11:53";"7.26372624";"11:23";"18.0421578";"2.37739801";"720";"77.68065165";"80400000";"11:27";"65.51238855";"11:55";"89.5901433";"4.73113253";"720"
"26/08/2015 13:00";"8.42292786";"80400000";"12:33";"0.0";"12:37";"51.08036104";"5.91194033";"720";"82.20742635";"80400000";"12:25";"46.16021025";"12:48";"97.4660043";"6.57283074";"720"
"26/08/2015 14:00";"5.47448046";"80400000";"13:35";"2.10882319";"13:13";"10.54411787";"1.59705918";"720";"86.1803691";"80400000";"13:08";"69.1128249";"13:14";"96.7909362";"4.86861396";"720"
"26/08/2015 15:00";"8.23515034";"80400000";"14:20";"3.28039163";"14:49";"29.99214824";"3.6887738";"720";"85.8437727";"80400000";"14:41";"63.48718425";"14:20";"96.3409041";"5.69068364";"720"
"26/08/2015 16:00";"11.83902561";"80400000";"15:15";"5.62352851";"15:57";"22.728422";"3.55343097";"720";"84.3661161";"80400000";"15:52";"69.56287695";"15:22";"94.99074795";"5.12476199";"720"
"26/08/2015 17:00";"12.00727587";"80400000";"16:18";"7.9666673";"16:03";"18.97941255";"1.83169409";"720";"71.8462542";"80400000";"16:54";"62.3620641";"16:04";"87.3398631";"5.26112423";"720"
"26/08/2015 18:00";"18.92929521";"80400000";"17:52";"6.79509695";"17:56";"85.75882128";"13.35870424";"720";"62.3967372";"80400000";"17:56";"23.43265155";"17:27";"73.3883094";"8.60869433";"720"
"26/08/2015 19:00";"35.83697928";"80400000";"18:57";"16.63627376";"18:09";"76.62057024";"9.31841115";"720";"50.67198255";"80400000";"18:10";"29.28330825";"18:54";"69.787893";"7.23338322";"720"
"26/08/2015 20:00";"13.16452534";"80400000";"19:22";"7.49803993";"19:59";"21.08823192";"3.08161629";"720";"63.28465185";"80400000";"19:58";"47.7354024";"19:22";"73.1632734";"4.43345658";"720"
"26/08/2015 21:00";"18.16484702";"80400000";"20:18";"7.02941255";"20:35";"33.9754752";"6.47645068";"720";"55.3075047";"80400000";"20:30";"33.7838088";"20:14";"66.86256465";"6.34472444";"720"
"26/08/2015 22:00";"12.4004041";"80400000";"21:50";"7.49803993";"21:59";"18.97941255";"2.50573718";"720";"53.73825765";"80400000";"21:59";"35.13396495";"21:46";"62.81211615";"5.14921071";"720"
"26/08/2015 23:00";"19.87011584";"80400000";"22:29";"12.88725475";"22:51";"28.11764256";"3.23248647";"720";"41.5090473";"80400000";"22:56";"32.2086366";"22:29";"49.76062665";"3.84354905";"720"
"27/08/2015 00:00";"14.6586023";"80400000";"23:59";"7.26372624";"23:17";"25.77450568";"4.53265221";"720";"46.16459925";"80400000";"23:21";"22.7575635";"23:44";"54.03611115";"4.21919957";"720"
"27/08/2015 01:00";"9.4366607";"80400000";"00:56";"3.51470532";"00:28";"14.52745057";"2.2278146";"720";"51.51862065";"80400000";"00:26";"41.2096377";"00:57";"58.08655965";"3.69485771";"720"
"27/08/2015 02:00";"9.30095268";"80400000";"01:22";"2.81176426";"01:26";"48.50292768";"6.00283872";"720";"52.4049792";"80400000";"01:26";"27.258084";"01:19";"60.56183595";"5.5018529";"720"
"27/08/2015 03:00";;;;;;;;;"53.05600755";"80400000";"02:58";"44.58503805";"02:31";"62.81211615";"4.66067711";"720"
"27/08/2015 04:00";"9.10504151";"80400000";"03:31";"1.8745095";"03:57";"52.48625464";"8.7976378";"720";"47.41502535";"81400000";"03:57";"12.40640426";"03:35";"59.6617518";"8.54084637";"720"
"27/08/2015 05:00";"20.95316824";"80400000";"04:13";"11.24705894";"04:26";"45.22254752";"6.02067959";"720";;;;;;;;
"27/08/2015 06:00";"38.35909848";"80400000";"05:04";"17.8078422";"05:46";"55.76665392";"9.70325851";"720";"22.3680996";"80400000";"05:41";"10.04309334";"05:02";"42.1002855";"7.04496545";"720"
"27/08/2015 07:00";;;;;;;;;;;;;;;;
"27/08/2015 08:00";;;;;;;;;;;;;;;;
"27/08/2015 09:00";;;;;;;;;;;;;;;;
"27/08/2015 10:00";;;;;;;;;;;;;;;;
"27/08/2015 11:00";;;;;;;;;;;;;;;;
"27/08/2015 12:00";;;;;;;;;;;;;;;;
"27/08/2015 13:00";;;;;;;;;;;;;;;;
"27/08/2015 14:00";;;;;;;;;;;;;;;;
"27/08/2015 15:00";"8.0180045";"81C00000";"14:35";"3.51470532";"14:00";"19.21372624";"2.10329178";"712";"79.51186215";"81C00000";"14:21";"38.4862233";"14:22";"91.48812645";"6.54765384";"711"
"27/08/2015 16:00";"9.93067179";"80400000";"15:13";"3.74901901";"15:34";"25.77450568";"3.10930778";"720";"79.70182605";"80400000";"15:54";"43.20250305";"15:41";"92.16187785";"7.24398066";"720"
"27/08/2015 17:00";"17.27185124";"80400000";"16:10";"7.7323517";"16:57";"49.44019008";"7.04677542";"720";"79.13879715";"80400000";"16:59";"60.04632795";"16:09";"95.3060577";"6.88919385";"720"
"27/08/2015 18:00";"25.24924104";"80400000";"17:42";"16.16764638";"18:00";"63.49901136";"5.82986773";"720";"71.84012955";"80400000";"18:00";"52.6350426";"17:37";"82.50476115";"5.00588991";"720"
"27/08/2015 19:00";"29.86685488";"80400000";"18:46";"18.97941255";"18:00";"67.95096952";"7.49955041";"720";"58.08368685";"80400000";"18:17";"41.85500025";"18:06";"70.60179315";"5.82479552";"720"
"27/08/2015 20:00";"20.64954264";"80400000";"19:26";"6.0921578";"19:20";"70.9970532";"14.42568628";"720";"57.91714425";"80400000";"19:48";"16.25241314";"19:49";"108.3319314";"6.83185157";"720"
"27/08/2015 21:00";"7.78572327";"80400000";"20:44";"3.28039163";"20:05";"12.65294106";"1.74106338";"720";"59.95990455";"80400000";"20:28";"11.31156023";"20:43";"66.5592648";"4.60064756";"720"
"27/08/2015 22:00";"7.23313424";"80400000";"21:23";"1.8745095";"21:58";"11.95";"2.33648312";"720";"55.9835304";"80400000";"21:54";"46.57128";"21:23";"67.45759335";"6.11786102";"720"
"27/08/2015 23:00";"9.4428422";"80400000";"22:12";"3.9833327";"22:56";"18.27647149";"3.30460711";"720";"51.72237";"80400000";"22:52";"39.60914895";"22:58";"60.94467645";"3.71032494";"720"
"28/08/2015 00:00";"10.20403808";"80400000";"23:52";"3.51470532";"23:22";"18.27647149";"3.47021117";"720";"50.66120955";"80400000";"23:12";"41.40584595";"23:01";"58.69882515";"4.06834964";"720"
"28/08/2015 01:00";"13.98368542";"80400000";"00:57";"5.38921482";"00:23";"20.85391632";"3.84949652";"711";"46.214973";"80400000";"00:18";"33.54538635";"00:54";"57.80047665";"4.88541186";"711"
"28/08/2015 02:00";"5.24276901";"80400000";"01:29";"0.23431369";"01:37";"10.54411787";"2.24040321";"720";"51.4060827";"80400000";"01:35";"39.60914895";"01:24";"60.27088515";"3.88096328";"720"
"28/08/2015 03:00";;;;;;;;;"55.4043021";"80400000";"03:00";"45.6729315";"02:49";"61.843005";"3.05169365";"720"
"28/08/2015 04:00";"8.2654173";"80400000";"03:49";"4.45196007";"03:13";"15.23039163";"2.36025119";"720";"43.23370485";"81400000";"03:08";"33.9945606";"03:03";"51.96127125";"3.54095942";"720"
"28/08/2015 05:00";"10.72310784";"80400000";"04:21";"3.04607794";"04:58";"23.9";"4.8552372";"720";;;;;;;;
"28/08/2015 06:00";"29.84113848";"80400000";"05:06";"15.46470532";"05:34";"56.23528512";"10.82927164";"720";"33.6000693";"80400000";"05:33";"11.59740183";"05:14";"49.28246505";"8.96034699";"720"
"28/08/2015 07:00";"30.7439084";"80400000";"06:50";"5.8578422";"06:01";"75.44901136";"15.98269671";"720";"40.56196095";"80400000";"06:01";"12.26243309";"06:48";"61.47470805";"13.70246997";"720"
"28/08/2015 08:00";"15.54443763";"80400000";"07:59";"5.62352851";"07:17";"23.4313688";"3.79508482";"720";"59.5667499";"80400000";"07:27";"45.9572988";"07:58";"71.67183135";"5.88208992";"720"
"28/08/2015 09:00";"14.53721515";"80400000";"08:02";"6.79509695";"08:22";"72.40292768";"8.11806138";"720";"64.5067689";"80400000";"08:23";"47.9524185";"08:35";"78.54384825";"5.83562637";"720"
"28/08/2015 10:00";"13.41446007";"80400000";"09:13";"3.51470532";"09:50";"18.74509886";"2.13282453";"720";"66.79062495";"80400000";"09:11";"23.56795245";"09:51";"78.98717715";"5.35556952";"720"
"28/08/2015 11:00";"17.98195083";"80400000";"10:21";"10.30980418";"10:36";"34.9127376";"5.27876241";"720";"71.9446476";"80400000";"10:36";"60.14464155";"10:32";"82.97737665";"4.50076389";"720"
"28/08/2015 12:00";"13.36206554";"80400000";"11:43";"7.02941255";"11:41";"44.0509504";"3.7467074";"720";"78.5780226";"80400000";"11:10";"66.3515853";"11:52";"89.8493736";"4.55470869";"720"
"28/08/2015 13:00";"12.61226135";"80400000";"12:42";"4.45196007";"12:58";"26.71174896";"5.52028242";"720";"70.1367387";"80400000";"12:57";"43.0755213";"12:02";"90.29272245";"8.7747302";"720"
"28/08/2015 14:00";"18.33212025";"80400000";"13:43";"2.34313688";"13:24";"29.75783264";"5.60259785";"720";"55.8287184";"80400000";"13:34";"36.64689315";"13:07";"75.218682";"8.44936365";"720"
"28/08/2015 15:00";"9.1593882";"80400000";"14:10";"0.70294106";"14:28";"26.00882128";"2.70727154";"720";"69.4683339";"80400000";"14:10";"49.0608006";"14:27";"83.42074545";"7.00159016";"720"
"28/08/2015 16:00";"10.81357794";"80400000";"15:03";"3.74901901";"16:00";"24.36861208";"3.88749561";"720";"67.5422013";"80400000";"15:59";"57.04117965";"15:32";"77.87879505";"4.88042835";"720"
"28/08/2015 17:00";"14.4311221";"80400000";"16:10";"0.0";"16:47";"26.24313688";"5.13762622";"720";"62.0172084";"80400000";"16:47";"46.622352";"16:26";"73.88863545";"6.52563104";"720"
"28/08/2015 18:00";"23.33601736";"80400000";"17:01";"12.65294106";"17:47";"41.23920144";"4.91764106";"720";"57.83706495";"80400000";"17:32";"27.33646755";"17:32";"74.55364875";"6.19173387";"720"
"28/08/2015 19:00";"26.9769816";"80400000";"18:48";"16.40196007";"18:19";"70.9970532";"7.03899358";"720";"53.3668884";"80400000";"18:09";"42.1888236";"18:44";"63.91315665";"5.44064829";"720"
"28/08/2015 20:00";"18.0161221";"80400000";"19:30";"4.45196007";"19:32";"61.15587448";"8.45223118";"720";"56.89151475";"80400000";"19:31";"12.26243309";"19:35";"68.1250206";"7.85093747";"720"
"28/08/2015 21:00";"12.74634035";"80400000";"20:53";"5.8578422";"20:09";"21.32254752";"3.59937059";"720";"57.82936425";"80400000";"20:21";"45.7356543";"20:48";"65.9082564";"4.7284313";"720"
"28/08/2015 22:00";"12.49477851";"80400000";"21:09";"5.38921482";"21:46";"39.13036104";"5.89789095";"720";"51.73200585";"80400000";"21:43";"32.4350292";"21:03";"65.2432032";"7.84762178";"720"
"28/08/2015 23:00";"12.74178597";"80400000";"22:39";"3.9833327";"22:15";"23.4313688";"5.5259993";"720";"50.82436065";"80400000";"22:15";"30.43992945";"22:38";"63.91315665";"7.61090904";"720"
"29/08/2015 00:00";"6.25487474";"80400000";"23:02";"2.10882319";"23:24";"12.18431369";"2.13713991";"720";"55.3641228";"80400000";"23:18";"44.1839034";"23:40";"61.47470805";"3.0953622";"720"
"29/08/2015 01:00";"8.65236022";"80400000";"00:00";"3.28039163";"00:08";"14.52745057";"2.46390262";"720";"45.09523935";"80400000";"00:06";"20.02112175";"00:06";"75.4403664";"4.29297666";"720"
"29/08/2015 02:00";"7.4365328";"80400000";"01:45";"2.10882319";"01:54";"45.9254752";"4.84024138";"720";"42.24761625";"80400000";"01:55";"29.7748962";"01:44";"48.1741029";"3.56005755";"720"
"29/08/2015 03:00";;;;;;;;;"37.5499299";"80400000";"02:50";"28.6665141";"02:00";"46.1789832";"3.13083929";"720"
"29/08/2015 04:00";"5.5981448";"80400000";"03:47";"2.10882319";"03:28";"9.37254943";"1.51720833";"720";"39.45449655";"81400000";"03:22";"32.87837805";"03:58";"47.0656809";"3.96743655";"720"
"29/08/2015 05:00";"10.84482002";"80400000";"04:06";"1.8745095";"04:49";"18.0421578";"3.76509702";"720";;;;;;;;
"29/08/2015 06:00";"32.78862032";"80400000";"05:00";"10.30980418";"05:25";"52.95488584";"10.6473544";"720";"17.62364646";"80400000";"05:26";"6.15496203";"05:00";"41.0944863";"7.95539966";"720"
"29/08/2015 07:00";"46.8337708";"80400000";"06:55";"22.2597908";"06:32";"95.36566528";"13.4112613";"720";"25.26789195";"80400000";"06:08";"7.2606449";"06:59";"52.3724607";"13.36904961";"720"
"29/08/2015 08:00";"18.06493737";"80400000";"07:40";"4.92058745";"07:07";"56.9382128";"10.35744931";"720";"56.03593905";"80400000";"07:07";"32.91245265";"07:51";"67.6308591";"8.06356058";"720"
"29/08/2015 09:00";"13.90912315";"80400000";"08:34";"5.15490305";"08:57";"23.4313688";"4.01268763";"720";"62.42432805";"80400000";"08:44";"45.9594933";"08:47";"72.0535746";"4.96315701";"720"
"29/08/2015 10:00";"16.5523121";"80400000";"09:25";"9.13823574";"09:33";"24.83724328";"3.80848221";"720";"65.0966904";"80400000";"09:49";"53.2570038";"10:00";"77.13972735";"4.4220791";"720"
"29/08/2015 11:00";"18.14792199";"80400000";"10:01";"9.84117681";"10:57";"59.75";"6.87224042";"720";"67.87654335";"80400000";"10:59";"49.4976657";"10:15";"80.8990455";"6.38664138";"720"
"29/08/2015 12:00";"15.51091836";"80400000";"11:59";"5.62352851";"11:05";"41.23920144";"5.97863471";"720";"68.1363921";"80400000";"11:00";"45.296076";"11:54";"84.4372179";"7.43546874";"720"
"29/08/2015 13:00";"6.63693631";"80400000";"12:24";"0.0";"12:18";"29.28920144";"3.14367216";"720";"83.2882176";"80400000";"12:28";"63.65041515";"12:56";"103.6760802";"8.07857495";"720"
"29/08/2015 14:00";"9.5102077";"80400000";"13:33";"0.0";"13:44";"99.58330784";"12.58337868";"720";"94.44272145";"80400000";"13:43";"33.57585";"13:37";"108.54106725";"10.04841002";"720"
"29/08/2015 15:00";"13.04086101";"80400000";"14:08";"2.81176426";"14:40";"92.085266";"13.60342112";"720";"79.9223334";"80400000";"14:40";"26.720631";"14:17";"100.35901365";"11.52998879";"720"
"29/08/2015 16:00";"10.27660995";"80400000";"15:03";"3.28039163";"15:59";"23.1970532";"3.08969258";"720";"70.0639611";"80400000";"15:59";"51.26677185";"15:06";"82.4470059";"6.03217776";"720"
"29/08/2015 17:00";"19.58113616";"80400000";"16:35";"9.37254943";"16:45";"37.49019008";"6.56953449";"720";"53.868192";"80400000";"16:44";"33.1335984";"16:15";"68.73654795";"6.87865626";"720"
"29/08/2015 18:00";"23.96410936";"80400000";"17:42";"13.8245095";"17:40";"62.09313688";"7.10278746";"720";"48.80079225";"80400000";"17:40";"28.2685914";"17:14";"63.4292694";"6.17266566";"720"
"29/08/2015 19:00";"35.60168856";"80400000";"18:58";"19.21372624";"18:33";"82.9470532";"11.1747949";"720";"40.83619365";"80400000";"18:33";"20.52880935";"18:51";"55.2472158";"7.12677641";"720"
"29/08/2015 20:00";"19.89323192";"80400000";"19:19";"11.24705894";"19:06";"30.69509504";"5.02378";"720";"47.52279525";"80400000";"19:00";"32.91245265";"19:59";"57.9008451";"5.48778615";"720"
"29/08/2015 21:00";"12.20839533";"80400000";"20:34";"5.15490305";"20:08";"18.27647149";"2.82759179";"720";"52.35061545";"80400000";"20:04";"43.9692813";"21:00";"62.5447263";"4.19601168";"720"
"29/08/2015 22:00";"8.38940668";"80400000";"21:22";"3.28039163";"21:30";"13.35588213";"2.33687126";"720";"55.69902345";"80400000";"21:26";"38.440857";"21:31";"64.31379255";"3.84776648";"720"
"29/08/2015 23:00";"9.61922994";"80400000";"22:29";"5.15490305";"22:57";"17.10490114";"2.59593387";"720";"53.11418175";"80400000";"22:43";"38.66200275";"22:14";"60.9967659";"5.12624627";"720"
"30/08/2015 00:00";"19.04742813";"80400000";"23:16";"8.20098099";"23:01";"57.17254752";"9.33663442";"720";"44.0380689";"80400000";"23:01";"22.07676975";"00:00";"53.9203812";"6.01908059";"720"
"30/08/2015 01:00";"14.76078914";"80400000";"00:07";"5.38921482";"00:53";"27.18038016";"5.59437434";"720";"47.3115048";"80400000";"00:59";"31.36449225";"00:21";"59.66995125";"7.47099371";"720"
"30/08/2015 02:00";"20.83797024";"80400000";"01:59";"6.56078518";"01:05";"31.86665392";"7.03318493";"720";"35.17326645";"80400000";"01:05";"24.73039905";"01:55";"50.38222875";"6.60386097";"720"
"30/08/2015 03:00";;;;;;;;;"51.21206895";"80400000";"02:21";"34.0181415";"02:56";"60.33336855";"6.5858561";"720"
"30/08/2015 04:00";"10.25220136";"80400000";"03:00";"4.68627376";"03:59";"23.1970532";"3.22855922";"720";"48.33300465";"81400000";"03:56";"23.62473015";"03:09";"57.01628205";"6.60806244";"720"
"30/08/2015 05:00";"12.54229362";"80400000";"04:45";"6.56078518";"04:02";"26.24313688";"3.86210425";"720";;;;;;;;
"30/08/2015 06:00";"18.20682689";"80400000";"05:40";"7.9666673";"05:47";"32.1009504";"5.357902";"720";"42.25156635";"C0400000";"05:59";"0.0";"05:33";"52.6626135";"6.87819741";"719"
"30/08/2015 07:00";"24.97035672";"80400000";"06:44";"14.29313688";"06:26";"37.49019008";"5.56781283";"720";"44.2905561";"80400000";"06:02";"25.61103195";"06:59";"69.59735055";"10.55142333";"720"
"30/08/2015 08:00";"17.71151373";"80400000";"07:53";"4.92058745";"07:01";"51.54899224";"9.42312566";"720";"61.63793895";"80400000";"07:00";"20.33266095";"07:16";"77.29493835";"8.76335072";"720"
"30/08/2015 09:00";"17.21001716";"80400000";"08:57";"7.49803993";"08:36";"30.92941064";"6.2389038";"720";"63.26849235";"80400000";"08:30";"40.3464411";"08:53";"79.27433745";"8.38560944";"720"
"30/08/2015 10:00";"13.86746832";"80400000";"09:15";"0.0";"09:52";"38.66172984";"4.56991518";"720";"72.6049128";"80400000";"09:31";"60.58015005";"09:56";"83.2331157";"5.51195159";"720"
"30/08/2015 11:00";"11.02966836";"80400000";"10:22";"4.92058745";"10:38";"17.8078422";"2.35612127";"720";"79.59138285";"80400000";"10:13";"66.9581451";"10:47";"90.93072345";"4.91956826";"720"
"30/08/2015 12:00";"8.1765724";"80400000";"11:48";"3.74901901";"11:00";"14.52745057";"1.8667487";"720";"92.50717245";"80400000";"11:39";"79.4942463";"11:58";"104.7863775";"5.33540406";"720"
"30/08/2015 13:00";"4.53885282";"80400000";"12:09";"0.70294106";"12:07";"28.82057024";"2.99897774";"720";"93.71498535";"80400000";"12:06";"48.70383525";"12:35";"104.5664487";"6.30389676";"720"
"30/08/2015 14:00";"3.78807161";"80400000";"13:03";"0.23431369";"13:16";"9.84117681";"1.72162598";"720";"85.3972917";"80400000";"13:26";"74.21589525";"13:05";"95.1093906";"4.96424828";"720"
"30/08/2015 15:00";"1.61839137";"80400000";"14:42";"0.0";"14:12";"4.45196007";"0.9199588";"720";"86.24829885";"80400000";"14:55";"76.41522315";"14:25";"93.7898178";"3.6611861";"720"
"30/08/2015 16:00";"3.36305313";"80400000";"15:17";"1.64019582";"15:56";"5.8578422";"0.92068918";"720";"80.37154755";"80400000";"15:31";"73.7760177";"15:58";"87.191874";"2.81599437";"720"
"30/08/2015 17:00";"4.13466176";"80400000";"16:41";"1.40588213";"16:56";"7.02941255";"0.95357558";"720";"81.5216052";"80400000";"16:01";"74.6557728";"16:38";"88.95132435";"2.40146928";"720"
"30/08/2015 18:00";"6.52758903";"80400000";"17:09";"2.34313688";"17:46";"10.0754905";"1.92075122";"720";"81.8243265";"80400000";"17:56";"75.97536555";"17:12";"86.97192525";"2.29594376";"720"
"30/08/2015 19:00";"17.7479641";"80400000";"18:03";"7.26372624";"18:49";"59.0470532";"5.57190451";"720";"53.1968745";"80400000";"18:49";"34.6282125";"18:02";"81.6935742";"11.3561405";"720"
"30/08/2015 20:00";"14.3683129";"80400000";"19:59";"8.66960837";"19:00";"22.9627376";"2.94577825";"720";"47.47710975";"80400000";"19:26";"37.9271844";"19:26";"101.26749675";"4.71221993";"720"
"30/08/2015 21:00";"6.66785335";"80400000";"20:46";"0.93725475";"20:09";"13.12156844";"2.40418513";"720";"51.093147";"80400000";"20:05";"43.20553545";"20:42";"57.06124935";"2.73431109";"720"
